search,non_terminals,derivation_rules,time,programs,queue,bank,seed
beap_search,4,11,90.12667312,7200000,6,14400000,3
beap_search,4,11,90.244676971,7210000,6,14421369,3
beap_search,4,11,90.356808264,7220000,6,14440222,3
beap_search,4,11,90.478007882,7230000,6,14463412,3
beap_search,4,11,90.590091616,7240000,6,14482452,3
beap_search,4,11,90.705598673,7250000,6,14502918,3
beap_search,4,11,90.816139961,7260000,6,14520832,3
beap_search,4,11,90.930478303,7270000,6,14540588,3
beap_search,4,11,91.044953085,7280000,6,14560032,3
beap_search,4,11,91.164622959,7290000,6,14581098,3
beap_search,4,11,91.283535942,7300000,6,14602974,3
beap_search,4,11,91.392684721,7310000,6,14620075,3
beap_search,4,11,91.513367724,7320000,6,14642675,3
beap_search,4,11,91.624153963,7330000,6,14660417,3
beap_search,4,11,91.739477364,7340000,6,14680592,3
beap_search,4,11,91.854653175,7350000,6,14700309,3
beap_search,4,11,91.971020148,7360000,6,14721129,3
beap_search,4,11,92.086025401,7370000,6,14740970,3
beap_search,4,11,92.200439091,7380000,6,14760861,3
beap_search,4,11,92.31935784,7390000,6,14783106,3
beap_search,4,11,92.43654623,7400000,6,14804114,3
beap_search,4,11,92.552327815,7410000,6,14824446,3
beap_search,4,11,92.658577695,7420000,6,14840322,3
beap_search,4,11,92.784800145,7430000,6,14866187,3
beap_search,4,11,92.887052812,7440000,6,14880099,3
beap_search,4,11,93.002528461,7450000,6,14900418,3
beap_search,4,11,93.119111181,7460000,6,14921632,3
beap_search,4,11,93.23190072,7470000,6,14940132,3
beap_search,4,11,93.347960943,7480000,6,14960561,3
beap_search,4,11,93.463067386,7490000,6,14980621,3
beap_search,4,11,93.581683765,7500000,6,15002164,3
beap_search,4,11,93.694051747,7510000,6,15020709,3
beap_search,4,11,93.811753785,7520000,6,15040044,3
beap_search,4,11,93.928090142,7530000,6,15060546,3
beap_search,4,11,94.044029323,7540000,6,15080962,3
beap_search,4,11,94.159655229,7550000,6,15101178,3
beap_search,4,11,94.274178916,7560000,6,15120588,3
beap_search,4,11,94.392017661,7570000,6,15140283,3
beap_search,4,11,94.509876407,7580000,6,15161111,3
beap_search,4,11,94.628640178,7590000,6,15183151,3
beap_search,4,11,94.737634204,7600000,6,15200475,3
beap_search,4,11,94.854043394,7610000,6,15221274,3
beap_search,4,11,94.967444693,7620000,6,15240591,3
beap_search,4,11,95.084127414,7630000,6,15261443,3
beap_search,4,11,95.200143198,7640000,6,15282281,3
beap_search,4,11,95.313207641,7650000,6,15301266,3
beap_search,4,11,95.427522017,7660000,6,15320345,3
beap_search,4,11,95.542416775,7670000,6,15340131,3
beap_search,4,11,95.659304071,7680000,6,15360638,3
beap_search,4,11,95.776364317,7690000,6,15381219,3
beap_search,4,11,95.892133239,7700000,6,15400075,3
beap_search,4,11,96.010897155,7710000,6,15421592,3
beap_search,4,11,96.132136559,7720000,6,15444134,3
beap_search,4,11,96.240145864,7730000,6,15460562,3
beap_search,4,11,96.35867959,7740000,6,15482259,3
beap_search,4,11,96.472202256,7750000,6,15501163,3
beap_search,4,11,96.58620131,7760000,6,15520225,3
beap_search,4,11,96.703468438,7770000,6,15540101,3
beap_search,4,11,96.827265413,7780000,6,15563906,3
beap_search,4,11,96.939259673,7790000,6,15582315,3
beap_search,4,11,97.054928211,7800000,6,15602443,3
beap_search,4,11,97.169276396,7810000,6,15621833,3
beap_search,4,11,97.290957021,7820000,6,15645049,3
beap_search,4,11,97.400721904,7830000,6,15662270,3
beap_search,4,11,97.516498205,7840000,6,15682367,3
beap_search,4,11,97.627680462,7850000,6,15700345,3
beap_search,4,11,97.742216381,7860000,6,15720089,3
beap_search,4,11,97.862561406,7870000,6,15742037,3
beap_search,4,11,97.973944644,7880000,6,15760331,3
beap_search,4,11,98.093163447,7890000,6,15781359,3
beap_search,4,11,98.207913972,7900000,6,15801626,3
beap_search,4,11,98.323670478,7910000,6,15821255,3
beap_search,4,11,98.436872506,7920000,6,15840135,3
beap_search,4,11,98.561065811,7930000,6,15864227,3
beap_search,4,11,98.671357312,7940000,6,15882060,3
beap_search,4,11,98.793371576,7950000,6,15905338,3
beap_search,4,11,98.900651272,7960000,6,15921296,3
beap_search,4,11,99.015717715,7970000,6,15941148,3
beap_search,4,11,99.1341654,7980000,6,15962779,3
beap_search,4,11,99.243946082,7990000,6,15980181,3
beap_search,4,11,99.371773339,8000000,6,16006583,3
beap_search,4,11,99.47921002,8010000,6,16022599,3
beap_search,4,11,99.588643866,8020000,6,16040019,3
beap_search,4,11,99.712969037,8030000,6,16064523,3
beap_search,4,11,99.833249512,8040000,6,16087004,3
beap_search,4,11,99.938039811,8050000,6,16101780,3
beap_search,4,11,100.053535061,8060000,6,16121811,3
beap_search,4,11,100.170535594,8070000,6,16142559,3
beap_search,4,11,100.283380623,8080000,6,16161411,3
beap_search,4,11,100.396257184,8090000,6,16180351,3
beap_search,4,11,100.511818684,8100000,6,16200061,3
beap_search,4,11,100.628520918,8110000,6,16220391,3
beap_search,4,11,100.744621196,8120000,6,16240885,3
beap_search,4,11,100.858817746,8130000,6,16260038,3
beap_search,4,11,103.93751357,8140000,6,16281698,3
beap_search,4,11,104.050691143,8150000,6,16300271,3
beap_search,4,11,104.168681865,8160000,6,16320005,3
beap_search,4,11,104.284178755,8170000,6,16340066,3
beap_search,4,11,104.401896658,8180000,6,16361138,3
beap_search,4,11,104.515504369,8190000,6,16380251,3
beap_search,4,11,104.638061427,8200000,6,16403581,3
beap_search,4,11,104.748726998,8210000,6,16420417,3
beap_search,4,11,104.866306062,8220000,6,16440193,3
beap_search,4,11,104.984131936,8230000,6,16460179,3
beap_search,4,11,105.103662052,8240000,6,16480278,3
beap_search,4,11,105.222822111,8250000,6,16500418,3
beap_search,4,11,105.346783008,8260000,6,16522810,3
beap_search,4,11,105.466993357,8270000,6,16543800,3
beap_search,4,11,105.583084445,8280000,6,16563880,3
beap_search,4,11,105.701357729,8290000,6,16585187,3
beap_search,4,11,105.813397425,8300000,6,16603607,3
beap_search,4,11,105.924074761,8310000,6,16621365,3
beap_search,4,11,106.037300702,8320000,6,16640246,3
beap_search,4,11,106.163456014,8330000,6,16665230,3
beap_search,4,11,106.270343736,8340000,6,16681163,3
beap_search,4,11,106.384464741,8350000,6,16700785,3
beap_search,4,11,106.500093746,8360000,6,16720215,3
beap_search,4,11,106.616615272,8370000,6,16740022,3
beap_search,4,11,106.734575505,8380000,6,16760172,3
beap_search,4,11,106.855099215,8390000,6,16780107,3
beap_search,4,11,106.973861548,8400000,6,16801138,3
beap_search,4,11,107.08926449,8410000,6,16820642,3
beap_search,4,11,107.206587093,8420000,6,16840684,3
beap_search,4,11,107.322077511,8430000,6,16860488,3
beap_search,4,11,107.43710791,8440000,6,16880015,3
beap_search,4,11,107.553516011,8450000,6,16900090,3
beap_search,4,11,107.673980999,8460000,6,16922182,3
beap_search,4,11,107.787875842,8470000,6,16941300,3
beap_search,4,11,107.901214621,8480000,6,16960132,3
beap_search,4,11,108.017690492,8490000,6,16980352,3
beap_search,4,11,108.143018241,8500000,6,17004786,3
beap_search,4,11,108.253549741,8510000,6,17021962,3
beap_search,4,11,108.365868406,8520000,6,17040210,3
beap_search,4,11,108.484510778,8530000,6,17060949,3
beap_search,4,11,108.602618243,8540000,6,17081849,3
beap_search,4,11,108.717086866,8550000,6,17101504,3
beap_search,4,11,108.830152667,8560000,6,17120213,3
beap_search,4,11,108.949258367,8570000,6,17140285,3
beap_search,4,11,109.065426663,8580000,6,17160083,3
beap_search,4,11,109.194839299,8590000,6,17186142,3
beap_search,4,11,109.302422753,8600000,6,17202511,3
beap_search,4,11,109.414904275,8610000,6,17220890,3
beap_search,4,11,109.533054438,8620000,6,17242074,3
beap_search,4,11,109.653346624,8630000,6,17264053,3
beap_search,4,11,109.760772939,8640000,6,17280119,3
beap_search,4,11,109.87998969,8650000,6,17301633,3
beap_search,4,11,109.999046107,8660000,6,17323434,3
beap_search,4,11,110.111370157,8670000,6,17341641,3
beap_search,4,11,110.245636836,8680000,6,17370403,3
beap_search,4,11,110.340870258,8690000,6,17380403,3
beap_search,4,11,110.456610887,8700000,6,17400706,3
beap_search,4,11,110.586912241,8710000,6,17427275,3
beap_search,4,11,110.697777991,8720000,6,17444793,3
beap_search,4,11,110.810893394,8730000,6,17463487,3
beap_search,4,11,110.923950388,8740000,6,17482147,3
beap_search,4,11,111.039518075,8750000,6,17502017,3
beap_search,4,11,111.150935136,8760000,6,17520207,3
beap_search,4,11,111.267095503,8770000,6,17540059,3
beap_search,4,11,111.38807886,8780000,6,17562135,3
beap_search,4,11,111.500652244,8790000,6,17580272,3
beap_search,4,11,111.618917161,8800000,6,17600856,3
beap_search,4,11,111.735562588,8810000,6,17621212,3
beap_search,4,11,111.850198849,8820000,6,17640608,3
